Dia,Muertes_Totales,Tasa_Mortalidad
2021-11-04,57,6.7
2021-11-05,57,6.7
2021-11-06,57,6.7
2021-11-07,57,6.7
2021-11-08,57,6.7
2021-11-09,57,6.7
2021-11-10,57,6.7
2021-11-11,57,6.7
2021-11-12,57,6.7
2021-11-13,57,6.7
2021-11-14,57,6.7
2021-11-15,57,6.7
2021-11-16,57,6.7
2021-11-17,57,6.7
2021-11-18,57,6.7
2021-11-19,57,6.7
2021-11-20,57,6.7
2021-11-21,57,6.7
2021-11-22,57,6.7
2021-11-23,57,6.7
2021-11-24,57,6.7
2021-11-25,57,6.7
2021-11-26,57,6.7
